Date mutation;Nature mutation;Surface Carrez du 1er lot;Valeur fonciere;Commune;No voie;Type de voie;Code voie;Voie;Code postal;Code departement;Code commune;Prefixe de section;Section;No plan;No Volume;1er lot;Surface Carrez du 1er lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
06/05/2020;Vente;99;215000 ;DUCOS;5868;;B220;MORNE CARETTE;97224;972;7;;W;868;;1;99;1;1;Maison;99;4;
02/03/2020;Vente;99;284500 ;GRETZ-ARMAINVILLIERS;6;ALL;1330;RACINE;77220;77;215;;D;1628;;54;99;1;1;Maison;80;4;249
29/01/2020;Vente;99;746985 ;RUEIL-MALMAISON;21;RUE;0455;DE BRIENNE;92500;92;63;;BK;224;;57;99;1;1;Maison;82;5;
02/03/2020;Vente;99;264000 ;OLLIOULES;307;CHE;0268;DE LA COURTINE;83190;83;90;;CM;155;;8;99;1;1;Maison;91;4;
21/02/2020;Vente;99;431000 ;SUCY-EN-BRIE;57;RUE;0538;DES GABELLES;94370;94;71;;BD;32;;53;99;1;1;Maison;91;4;
15/06/2020;Vente;99;89000 ;BEAUMONT SUR SARTHE;41;RUE;0200;DU BERCAIL;72170;72;29;;AE;884;;6;99;1;1;Maison;100;3;
12/06/2020;Vente;99;360000 ;NANTES;69;RTE;8392;DE VERTOU;44200;44;109;;DE;354;;1;99;1;1;Maison;98;5;
06/01/2020;Vente;99;740000 ;VERSAILLES;3;RUE;2560;REMONT;78000;78;646;;BE;422;;1;99;1;1;Maison;110;5;
10/01/2020;Vente;99;310125 ;BRETIGNY SUR ORGE;34;;0290;CENT RES BELLEVUE;91220;91;103;;AM;203;;71;99;1;1;Maison;83;4;
28/05/2020;Vente;99;245000 ;LESIGNY;96;RUE;0510;DE LA FORET DE JOUY;77150;77;249;;AX;174;;118;99;1;1;Maison;92;5;
04/06/2020;Vente;99;317000 ;PONTAULT COMBAULT;39;RUE;0130;DE BERCHERES;77340;77;373;;AW;301;;3;99;1;1;Maison;118;4;
04/02/2020;Vente;99;294950 ;ONDRES;789;AV;0665;DU 8 MAI 1945;40440;40;209;;AL;192;;1;99;2;1;Maison;88;4;
27/05/2020;Vente;99;355880 ;ELANCOURT;27;RUE;0071;BOUGAINVILLE;78990;78;208;;AI;204;;5;99;1;1;Maison;120;6;
12/02/2020;Vente;99;370000 ;MAGNY-LE-HONGRE;30;RUE;0134;DE LA ROSERAIE;77700;77;268;;ZB;505;;303;99;3;1;Maison;97;5;
02/06/2020;Vente;99;189700 ;LILLE;26;AV;9677;DES SAULES;59160;59;350;355;C;6789;;33;99;1;1;Maison;98;6;
07/02/2020;Vente;99;21000 ;BEAUCAIRE;14;RUE;0280;EMILE JAMAIS;30300;30;32;;AW;34;;2;99;2;1;Maison;80;4;
13/05/2020;Vente;99;151000 ;GONFREVILLE L ORCHER;9006;CITE;0110;CAMUS;76700;76;305;;AB;43;;11;99;1;1;Maison;65;3;
02/03/2020;Vente;99;678000 ;PORTO-VECCHIO;5001;;B187;FOCE INCESA;20137;;247;;F;2435;;1;99;1;1;Maison;114;6;
11/02/2020;Vente;99;183750 ;LIMEIL-BREVANNES;16;ALL;0212;DES FAUVETTES;94450;94;44;;AO;187;;38;99;1;1;Maison;90;5;
30/06/2020;Vente;99;370000 ;PESSAC;4;RUE;1400;DES FRERES ROUYERE;33600;33;318;;BZ;96;;9;99;1;1;Maison;98;4;
06/03/2020;Vente;99;256500 ;SAINT-HILARION;280;RTE;0064;DE RAMBOUILLET;78125;78;557;;B;1210;;1;99;1;1;Maison;90;5;
07/02/2020;Vente;99;330000 ;ROISSY-EN-BRIE;23;RUE;0952;DES PRUNELLIERS;77680;77;390;;A;1598;;3;99;1;1;Maison;98;2;
27/02/2020;Vente;99;295000 ;CLAIX;12;RUE;0390;DE LA BALMETTE;38640;38;111;;AL;411;;28;99;1;1;Maison;110;4;
28/05/2020;Vente;99;232000 ;STAINS;7;RUE;7180;DE PONTOISE;93240;93;72;;A;714;;20;99;1;1;Maison;98;4;
13/02/2020;Vente;99;252000 ;CONFLANS SAINTE HONORINE;72;RUE;2020;DE PIERREFITTE;78700;78;172;;BK;187;;127;99;1;1;Maison;56;2;
14/02/2020;Vente;99;170000 ;FRONTIGNAN;9;RUE;0498;MOLIERE;34110;34;108;;CS;151;;5;99;1;1;Maison;126;5;190
05/06/2020;Vente;99;605000 ;SAINT-GERMAIN-EN-LAYE;37;RUE;0740;DE FOURQUEUX;78100;78;551;;AO;969;;255;99;1;1;Maison;102;5;
02/04/2020;Vente;98;198000 ;LA ROCHELLE;1;RUE;3970;GUY DE MAUPASSANT;17000;17;300;;BR;1;;86;98;1;1;Maison;80;5;334
07/05/2020;Vente;98;342500 ;GRADIGNAN;17;RUE;3184;DES AIRELLES;33170;33;192;;BC;42;;101;98;1;1;Maison;101;5;
15/04/2020;Vente;98;235000 ;SAINT-MICHEL-SUR-ORGE;29;RUE;1680;DES SABLONS;91240;91;570;;AB;350;;67;98;1;1;Maison;81;4;
26/06/2020;Vente;98;247000 ;PARMAIN;16;RUE;0334;PAUL CEZANNE;95620;95;480;;AD;474;;27;98;1;1;Maison;101;5;
21/02/2020;Vente;98;182000 ;NEMOURS;13;ALL;0223;DES DEMOISELLES;77140;77;333;;AO;328;;13;98;1;1;Maison;97;5;
25/05/2020;Vente;98;425000 ;SAINT-EGREVE;7;RUE;0220;DU FOYER;38120;38;382;;BI;227;;2;98;1;1;Maison;101;4;
29/06/2020;Vente;98;339000 ;AUVERS-SUR-OISE;17;RUE;0353;DES HORTENSIAS;95430;95;39;;W;99;;19;98;1;1;Maison;100;4;
27/05/2020;Vente;98;110000 ;CUTTOLI-CORTICCHIATO;5121;;B008;LA BARRIERE;20167;;103;;B;881;;1;98;5;1;Maison;100;3;
25/02/2020;Vente;98;130000 ;GOUSSAINVILLE;9;ALL;0802;DU GRAND ARBRE;95190;95;280;;AT;1;;74;98;1;1;Maison;69;5;
26/03/2020;Vente;98;320000 ;SERRIS;12;BD;0220;ROBERT THIBOUST;77700;77;449;;AH;106;;4;98;1;1;Maison;80;4;
22/05/2020;Vente;98;248000 ;BREST;55;RUE;1040;DU COMMANDANT DROGOU;29200;29;19;;AH;979;;2;98;1;1;Maison;98;4;
25/03/2020;Vente;98;122840 ;SAINT-LYE-LA-FORET;7;RTE;0160;D ORLEANS;45170;45;289;;ZL;351;;15;98;1;1;Maison;89;4;
25/05/2020;Vente;98;355000 ;YERRES;2;ALL;1776;GEORGES SAND;91330;91;691;;BC;41;;6;98;1;1;Maison;88;5;
29/05/2020;Vente;98;257000 ;ROISSY-EN-BRIE;4;SQ;0538;JEAN HONORE FRAGONARD;77680;77;390;;AB;474;;6;98;1;1;Maison;95;5;
22/05/2020;Vente;98;324000 ;MERIGNAC;15;IMP;0851;DE L EMAILLERIE;33700;33;281;;BS;136;;24;98;1;1;Maison;94;5;
05/02/2020;Vente;98;564000 ;MAISONS-ALFORT;47;RUE;9650;VICTOR HUGO;94700;94;46;;AM;95;;21;98;1;1;Maison;94;5;
12/05/2020;Vente;98;336000 ;YERRES;3;RUE;2480;MARCELLIN BERTHELOT;91330;91;691;;BC;43;;50;98;1;1;Maison;101;5;
28/02/2020;Vente;98;345000 ;VILLENAVE D ORNON;3;RUE;0178;BOSSUET;33140;33;550;;CM;19;;388;98;1;1;Maison;85;5;
14/02/2020;Vente;98;358000 ;SOISY SS MONTMORENCY;10;ALL;0067;DES ALOUETTES;95230;95;598;;AO;332;;16;98;1;1;Maison;77;4;
14/01/2020;Vente;98;293500 ;CESSON;28;SQ;0430;DE LA GRIVE;77240;77;67;;AC;7;;10332;98;1;1;Maison;88;5;
09/01/2020;Vente;98;175400 ;CHARTRES;1;RUE;1780;GUYNEMER;28000;28;85;;BO;268;;15;98;1;1;Maison;80;4;
12/06/2020;Vente;98;355000 ;GOMETZ-LE-CHATEL;1;IMP;0230;DES FRAISIERS;91940;91;275;;AE;61;;1;98;1;1;Maison;102;4;
03/02/2020;Vente;98;225000 ;SAVIGNY-LE-TEMPLE;14;ALL;1470;DU MORVAN;77176;77;445;;AB;277;;376;98;1;1;Maison;97;5;
27/04/2020;Vente;98;170000 ;SAINT DENIS;14;RUE;1099;DES PERVENCHES;97490;974;11;;HN;256;;3;98;1;1;Maison;88;4;
31/01/2020;Vente;98;115000 ;FRENEUSE;1;RUE;0450;PORTE GORET;78840;78;255;;C;427;;1;98;1;1;Maison;94;6;
30/04/2020;Vente;98;278000 ;MONTSOULT;2;ALL;0137;CAROLINE;95560;95;430;;AB;154;;13;98;1;1;Maison;100;4;
20/05/2020;Vente;98;190000 ;AVIGNON;36;RUE;2572;HENRI BARJAVEL MFT;84140;84;7;;AX;207;;36;98;1;1;Maison;97;1;
12/06/2020;Vente;98;287100 ;FORGES-LES-BAINS;16;RUE;0310;DE VAUX;91470;91;249;;C;177;;3;98;1;1;Maison;109;4;
22/01/2020;Vente;98;240000 ;SAINT BREVIN LES PINS;25;AV;1590;JULES FERRY;44250;44;154;;AE;118;;1;98;1;1;Maison;96;4;
08/06/2020;Vente;98;219438 ;CERGY;26;RUE;0032;DE L AISSELETTE;95800;95;127;;DW;235;;1003;98;1;1;Maison;97;5;
29/04/2020;Vente;98;196060 ;LOGNES;39;RUE;1670;AUBER;77185;77;258;;AF;162;;6;98;1;1;Maison;98;5;
15/05/2020;Vente;98;320000 ;MORANGIS;25;RES;A100;LES GENETS;91420;91;432;;H;1250;;25;98;1;1;Maison;91;5;
11/02/2020;Vente;98;475000 ;ANTONY;7;ALL;8128;RAPHAEL;92160;92;2;;CJ;245;;7;98;1;1;Maison;97;4;
18/02/2020;Vente;98;172000 ;THIVERNY;3;RUE;0125;JULES UHRY;60160;60;635;;AB;150;;1;98;1;1;Maison;95;4;
25/06/2020;Vente;98;668000 ;LA TURBIE;167;CHE;0405;DES OLIVIERS;6320;6;150;;B;458;;11;98;1;1;Maison;91;4;
13/02/2020;Vente;98;340000 ;BOISSY-L'AILLERIE;17;RTE;0013;DE BEAUVAIS;95650;95;78;;A;555;;1;98;1;1;Maison;85;4;
24/06/2020;Vente;98;195970 ;BOURG LES VALENCE;13;RUE;0513;JEAN COCTEAU;26500;26;58;;AV;1;;44;98;1;1;Maison;84;4;
22/01/2020;Vente;98;205000 ;CAISSARGUES;35;AV;0108;DE LA GRANIERE;30132;30;60;;BM;166;;3;98;1;1;Maison;68;4;
29/02/2020;Vente;98;179000 ;CHAZELLES SUR LYON;8;AV;0940;DU ONZE NOVEMBRE;42140;42;59;;C;670;;2;98;1;1;Maison;97;5;
17/06/2020;Vente;98;481000 ;CHESSY;18;RUE;0236;DU FOSSE MIGNARD;77700;77;111;;AL;217;;114;98;1;1;Maison;88;3;
21/01/2020;Vente;98;322125 ;LABENNE;2;RUE;0065;DE CLARON;40530;40;133;;AP;186;;3;98;2;1;Maison;98;5;
10/01/2020;Vente;98;305000 ;LESIGNY;47;RUE;0330;COROT;77150;77;249;;AX;155;;71;98;1;1;Maison;84;4;
24/02/2020;Vente;98;50000 ;MENUCOURT;24;ALL;0023;DES CHARBONNIERS;95180;95;388;;AB;124;;121;98;1;1;Maison;100;6;
30/01/2020;Vente;98;165000 ;ROMANS-SUR-ISERE;10;RUE;1416;DE GILLIER;26100;26;281;;CN;356;;1;98;1;1;Maison;80;4;
18/06/2020;Vente;98;265000 ;ARGENTEUIL;260;AV;2800;JEAN JAURES;95100;95;18;;CH;775;;32;98;1;1;Maison;98;5;
08/01/2020;Vente;98;210000 ;BOUGUENAIS;7;IMP;1125;DE LA CLE DES CHAMPS;44340;44;20;;AW;980;;5;98;1;1;Maison;99;4;
14/05/2020;Vente;98;245000 ;VILLEFRANCHE;660;BD;1470;PIERRE PASQUIER;69400;69;264;;AP;500;;19;98;1;1;Maison;97;5;
27/04/2020;Vente;98;369666 ;HYERES;191;RUE;1965;DU DOMAINE DES PINS;83400;83;69;;BL;97;;9;98;1;1;Maison;95;4;
23/01/2020;Vente;98;259320 ;ORMOY-LA-RIVIERE;12;RUE;0030;DES CARNAUX;91150;91;469;;AD;77;;3;98;1;1;Maison;112;4;
22/06/2020;Vente;98;77000 ;ABBEVILLE;19;RUE;0310;DES CAPUCINS;80100;80;1;;XM;155;;41;98;1;1;Maison;113;4;
27/03/2020;Vente;97;290500 ;ANDRESY;14;RUE;0037;DES BASSES GAUDINES;78570;78;15;;AM;472;;29;97;1;1;Maison;99;5;
20/05/2020;Vente;97;244000 ;SAINT-JUST-CHALEYSSIN;5;;B071;LE PLAN;38540;38;408;;ZD;117;;6;97;1;1;Maison;100;4;
16/01/2020;Vente;97;216000 ;LESIGNY;118;RUE;0510;DE LA FORET DE JOUY;77150;77;249;;AX;174;;13;97;1;1;Maison;82;4;
14/04/2020;Vente;97;220000 ;COMBS LA VILLE;13;RUE;0803;PIERRE BROSSOLETTE;77380;77;122;;AC;16;;15;97;1;1;Maison;98;5;
06/01/2020;Vente;97;155000 ;TAVAUX;7;PL;0801;DE LA VICTOIRE;39500;39;526;;AH;68;;1;97;2;1;Maison;101;5;
15/04/2020;Vente;97;600000 ;ST MAURICE;8;RUE;6215;MAURICE GREDAT;94410;94;69;;G;30;;103;97;1;1;Maison;100;4;
17/01/2020;Vente;97;380000 ;SAINT-DENIS;44;VLA;9135;THIERRY;93200;93;66;;BE;264;;44;97;1;1;Maison;77;4;
25/06/2020;Vente;97;315000 ;VERNEUIL SUR SEINE;5;RUE;0017;DE L AULNAY MALLO;78480;78;642;;AB;264;;1;97;1;1;Maison;95;5;
19/02/2020;Vente;97;289500 ;LESIGNY;36;RUE;0630;DU LYS;77150;77;249;;AY;16;;63;97;1;1;Maison;82;4;
14/02/2020;Vente;97;325710 ;LE TEICH;19;RUE;0317;DES PLAINES;33470;33;527;;BG;84;;2;97;1;1;Maison;92;4;
26/06/2020;Vente;97;297000 ;LESIGNY;3;RUE;0630;DU LYS;77150;77;249;;AY;16;;36;97;1;1;Maison;95;5;
07/02/2020;Vente;97;300000 ;LE CRES;17;RUE;0073;FONT DE LA ROQUE;34920;34;90;;BN;68;;106;97;1;1;Maison;94;2;515
14/02/2020;Vente;97;370780 ;MIONS;91;ALL;0202;DES EGLANTINES;69780;69;283;;AT;487;;91;97;1;1;Maison;98;5;
28/02/2020;Vente;97;705000 ;NANTERRE;52;RUE;9170;DU TIR;92000;92;50;;BJ;216;;306;97;1;1;Maison;110;4;
13/03/2020;Vente;97;405000 ;MONTREUIL;26;RUE;0775;BRULEFER;93100;93;48;;H;33;;1;97;1;1;Maison;84;3;
14/05/2020;Vente;97;251000 ;CLAYE-SOUILLY;12;RUE;0320;DU DOCTEUR SCHWEITZER;77410;77;118;;BM;385;;11;97;1;1;Maison;70;5;
23/06/2020;Vente;97;505000 ;CHEVILLY-LARUE;55;AV;0910;JACQUES BREL;94550;94;21;;M;132;;31;97;1;1;Maison;88;4;
11/02/2020;Vente;97;284000 ;CORMEILLES-EN-PARISIS;116;RUE;0570;GABRIEL PERI;95240;95;176;;AE;261;;2;97;1;1;Maison;71;5;
14/02/2020;Vente;97;106000 ;SAINT-ETIENNE;32;ALL;0624;DU BARRAGE;42100;42;218;;KM;5;;67;97;2;1;Maison;95;5;
19/02/2020;Vente;97;345900 ;MERIGNAC;20;IMP;0851;DE L EMAILLERIE;33700;33;281;;BS;136;;34;97;1;1;Maison;94;5;
13/05/2020;Vente;97;230000 ;SAINTE-TULLE;156;RUE;0317;PIERRE MAITRE;4220;4;197;;AD;65;;4;97;1;1;Maison;87;4;
03/02/2020;Vente;97;445000 ;EAUBONNE;1;ALL;1669;RASPAIL;95600;95;203;;AR;391;;1;97;1;1;Maison;73;4;
15/01/2020;Vente;97;450000 ;ORSAY;11;ALL;2650;RABELAIS;91400;91;471;;AI;353;;41;97;1;1;Maison;127;7;
24/01/2020;Vente;97;425000 ;FERNEY-VOLTAIRE;58;CHE;0055;DE LA PLANCHE BRULEE;1210;1;160;;AD;15;;41;97;1;1;Maison;101;4;
20/02/2020;Vente;97;265000 ;TOSSE;18;AV;0117;LAHARIE;40230;40;317;;AI;405;;4;97;1;1;Maison;96;4;
22/05/2020;Vente;97;188000 ;JOUE LES TOURS;13;ALL;1880;SIMONE SIGNORET;37300;37;122;;CE;622;;6;97;1;1;Maison;97;4;
27/01/2020;Vente;97;180000 ;JOUE LES TOURS;6;ALL;1186;MARGUERITE DURAS;37300;37;122;;CE;622;;46;97;1;1;Maison;97;4;
14/05/2020;Vente;97;48000 ;CHENNEVIERES SUR MARNE;6;ALL;0084;BOSSUET;94430;94;19;;AX;49;;6;97;1;1;Maison;98;4;271
04/02/2020;Vente;97;315000 ;BAILLY-ROMAINVILLIERS;10;RUE;0082;DES FRICHES;77700;77;18;;AD;565;;71;97;1;1;Maison;90;5;
25/05/2020;Vente;97;285000 ;CLISSON;15;RTE;1660;DE SAINT HILAIRE;44190;44;43;;AN;72;;3;97;1;1;Maison;107;4;
26/05/2020;Vente;97;120000 ;MALEMORT-DU-COMTAT;5484;;B075;LE VILLAGE;84570;84;70;;D;1785;;115;97;1;1;Maison;99;5;
13/01/2020;Vente;97;285000 ;CESSON;19;RUE;0146;DU CAMPAGNOL;77240;77;67;;AC;7;;10417;97;1;1;Maison;100;6;
17/01/2020;Vente;97;235000 ;SAINT-MICHEL-SUR-ORGE;52;RUE;0617;DES FLEURS;91240;91;570;;AP;11;;1263;97;1;1;Maison;104;5;
29/01/2020;Vente;97;315000 ;LA SEYNE SUR MER;56;CHE;0078;DES AUBEPINES;83500;83;126;;AL;387;;1;97;1;1;Maison;97;4;
27/03/2020;Vente;97;334300 ;VERNEUIL SUR SEINE;3;RUE;0423;PAUL GAUGUIN;78480;78;642;;AB;264;;36;97;1;1;Maison;97;5;
27/01/2020;Vente;97;160000 ;MAXEVILLE;30;RUE;0236;MARAICHERS;54320;54;357;;AE;473;;6;97;1;1;Maison;96;5;
17/03/2020;Vente;97;864030 ;SAINT-OUEN-SUR-SEINE;16;VLA;4651;DE L INDUSTRIE;93400;93;70;;S;78;;1;97;1;1;Maison;100;5;
14/05/2020;Vente;97;242000 ;LUNEL;36;IMP;0279;DU FORGERON;34400;34;145;;AZ;217;;29;97;1;1;Maison;94;6;
05/03/2020;Vente;97;201000 ;LUNEL;130;RUE;0814;DES ROSES;34400;34;145;;BX;512;;7;97;1;1;Maison;102;4;
19/02/2020;Vente;97;246450 ;GUILHERAND-GRANGES;55;RUE;0038;AUGUSTE RENOIR;7500;7;102;;AP;194;;55;97;1;1;Maison;96;5;401
30/06/2020;Vente;97;304300 ;OLLIOULES;182;ALL;0331;DES EGLANTIERS;83190;83;90;;BM;217;;2;97;1;1;Maison;100;5;
07/03/2020;Vente;97;392800 ;FONTENAY LE FLEURY;4;ALL;0624;DES SABLONS;78330;78;242;;AE;186;;11;97;1;1;Maison;97;5;
08/06/2020;Vente;97;278000 ;MITRY MORY;22;RUE;0360;DANIELLE CASANOVA;77290;77;294;;AN;18;;3;97;1;1;Maison;80;3;273
14/05/2020;Vente;97;290000 ;LA SEYNE SUR MER;20;ALL;0253;BRIN DE JONC;83500;83;126;;AW;425;;40;97;1;1;Maison;98;5;
10/06/2020;Vente;97;221870 ;LAUNAGUET;124;CHE;0046;CASTOR;31140;31;282;;AA;167;;124;97;1;1;Maison;90;5;
11/02/2020;Vente;97;399000 ;ACHERES;26;RUE;0472;DES SOURCES;78260;78;5;;BE;547;;27;97;1;1;Maison;95;5;
14/02/2020;Vente;97;295000 ;BATZ-SUR-MER;26;RUE;1696;DU PRE POMMAN;44740;44;10;;AV;523;;26;97;1;1;Maison;98;5;
08/01/2020;Vente;97;291000 ;COUBRON;33;CHE;0317;DES HIRONDELLES;93470;93;15;;B;2238;;332;97;1;1;Maison;120;6;
18/06/2020;Vente;97;314840 ;LA CHAPELLE EN SERVAL;1044;RUE;0345;DE PARIS;60520;60;142;;AC;172;;6;97;1;1;Maison;97;6;252
20/02/2020;Vente;97;485000 ;LA TURBIE;181;CHE;0405;DES OLIVIERS;6320;6;150;;B;458;;12;97;1;1;Maison;91;4;
14/02/2020;Vente;97;117000 ;MONTEREAU FAULT YONNE;7;ALL;0782;DES HIRONDELLES;77130;77;305;;AK;337;;48;97;2;1;Maison;98;5;
04/03/2020;Vente;97;270000 ;BRIE COMTE ROBERT;20;RUE;0490;PETIT DE BEAUVERGER;77170;77;53;;AN;196;;3;97;1;1;Maison;85;4;
21/02/2020;Vente;97;315150 ;JOUARS-PONTCHARTRAIN;11;RUE;0894;DU TREMBLAY;78760;78;321;;C;1569;;1;97;2;1;Maison;110;4;
12/03/2020;Vente;97;310000 ;MARSEILLE 12EME;88;BD;3374;DES FAUVETTES;13012;13;212;877;N;63;;1;97;1;1;Maison;100;4;
15/05/2020;Vente;97;680000 ;LA BAULE-ESCOUBLAC;10;AV;3540;DE LA TOURANGELLE;44500;44;55;;CE;269;;1;97;1;1;Maison;100;4;
29/05/2020;Vente;97;268000 ;VILLENEUVE-LE-ROI;1;RUE;1515;DES TUILOTS;94290;94;77;;AB;178;;96;97;1;1;Maison;94;5;
17/02/2020;Vente;96;347400 ;BRIGNAIS;5;RUE;0219;DES COQUELICOTS;69530;69;27;;AR;238;;24;96;1;1;Maison;96;4;
17/01/2020;Vente;96;425000 ;FERNEY-VOLTAIRE;96;CHE;0055;DE LA PLANCHE BRULEE;1210;1;160;;AD;15;;53;96;1;1;Maison;101;4;
19/05/2020;Vente;96;513350 ;DIVONNE-LES-BAINS;644;RUE;0100;D ARBERE;1220;1;143;;AT;50;;12;96;1;1;Maison;96;5;
10/02/2020;Vente;96;425000 ;ANTIBES;344;CHE;3498;DU VALBOSQUET;6600;6;4;;EO;48;;58;96;1;1;Maison;100;5;
28/02/2020;Vente;96;361000 ;NEUILLY-SUR-MARNE;19;RUE;0280;DE L EGALITE;93330;93;50;;AL;284;;1;96;1;1;Maison;121;4;
31/01/2020;Vente;96;256800 ;ROISSY-EN-BRIE;6;SQ;0610;LOUIS CHAUVIN;77680;77;390;;AH;11;;18;96;1;1;Maison;91;5;
19/06/2020;Vente;96;413000 ;VITRY-SUR-SEINE;67;RUE;8558;DE LA SOLIDARITE;94400;94;81;;AD;40;;104;96;1;1;Maison;69;4;
28/01/2020;Vente;96;380000 ;MOUANS-SARTOUX;118;CHE;0237;DU LAC;6370;6;84;;BH;51;;5;96;1;1;Maison;102;4;
13/02/2020;Vente;96;390000 ;MARSEILLE 12EME;118;RUE;8362;ST JEAN DU DESERT;13012;13;212;876;C;43;;18;96;1;1;Maison;83;4;
20/03/2020;Vente;96;318000 ;ST SEBASTIEN SUR LOIRE;23;RUE;0925;DU MORVAN;44230;44;190;;CE;277;;2;96;1;1;Maison;96;4;
10/01/2020;Vente;96;421420 ;NICE;179;AV;1715;CORNICHE FLEURIE;6200;6;88;;CE;100;;19;96;1;1;Maison;96;5;
28/01/2020;Vente;96;414500 ;ANNECY;68;RUE;2920;DES PAQUERETTES;74960;74;10;93;AC;82;;22;96;1;1;Maison;95;4;
21/02/2020;Vente;96;270000 ;BALLANCOURT-SUR-ESSONNE;13;RUE;0080;DE CHEVANNES;91610;91;45;;AX;79;;3;96;1;1;Maison;95;4;
23/01/2020;Vente;96;320575 ;BRUGES;17;RUE;0175;DES HIRONDELLES;33520;33;75;;AV;705;;7;96;1;1;Maison;98;4;
14/05/2020;Vente;96;845000 ;COURBEVOIE;35;RUE;3530;DES FAUVELLES;92400;92;26;;I;326;;703;96;3;1;Maison;92;5;
02/01/2020;Vente;96;234000 ;BESANCON;13;RUE;0422;BERTHE MORISOT;25000;25;56;;MZ;143;;6;96;1;1;Maison;100;5;
23/03/2020;Vente;96;167000 ;AMIENS;51;RUE;7040;ROUSSEAU;80090;80;21;;MR;5;;268;96;1;1;Maison;93;5;
17/01/2020;Vente;96;160000 ;SAINT-ETIENNE;2;ALL;3961;DES GENEVRIERS;42000;42;218;;CT;176;;22;96;1;1;Maison;74;4;
02/01/2020;Vente;96;265000 ;ARGENTEUIL;7;ALL;2501;DES GROSEILLIERS;95100;95;18;;AD;543;;1;96;2;1;Maison;84;4;
21/02/2020;Vente;96;260000 ;VILLIERS-SUR-ORGE;13;RUE;0100;JEAN JAURES;91700;91;685;;AH;46;;60;96;1;1;Maison;99;3;
15/02/2020;Vente;96;302000 ;AULNAY SOUS BOIS;10;RUE;0110;D AMIENS;93600;93;5;;CG;246;;1;96;1;1;Maison;99;4;
12/02/2020;Vente;96;277785 ;ST OUEN L AUMONE;20;RUE;0492;DE MAUNOURY;95310;95;572;;BN;169;;5;96;1;1;Maison;82;4;
05/02/2020;Vente;96;285000 ;PERIGNY;31;RES;A070;LES ROSES;94520;94;56;;AB;281;;31;96;1;1;Maison;104;5;445
05/03/2020;Vente;96;525000 ;CHATILLON;31;RUE;9670;VICTOR HUGO;92320;92;20;;B;167;;2;96;1;1;Maison;72;4;
21/02/2020;Vente;96;234000 ;SAINT-HILAIRE-DE-RIEZ;15;RUE;0468;DU CAPRICORNE;85270;85;226;;AK;417;;1;96;1;1;Maison;78;3;
17/02/2020;Vente;96;420300 ;ROSNY-SOUS-BOIS;7;RUE;7175;DU PRE GENTIL;93110;93;64;;AT;206;;1;96;1;1;Maison;90;4;
16/03/2020;Vente;96;388300 ;VERNOUILLET;22;RUE;0510;FRANCOIS TRUFFAUT;78540;78;643;;D;2074;;1;96;1;1;Maison;95;5;
22/06/2020;Vente;96;310000 ;AVIGNON;13;RUE;3460;LOUIS PASTEUR;84000;84;7;;DN;736;;2;96;1;1;Maison;95;4;
16/01/2020;Vente;96;287000 ;NANTES;44;RUE;4630;JULES MELINE;44300;44;109;;WT;11;;6;96;1;1;Maison;97;5;
18/05/2020;Vente;96;468500 ;CHASSIEU;15;RUE;0199;FRANCOIS VILLON;69680;69;271;;BW;93;;1;96;1;1;Maison;95;5;
06/03/2020;Vente;96;168000 ;NIMES;8;IMP;0813;DU BASILIC;30900;30;189;;KW;214;;60;96;1;1;Maison;82;4;301
24/06/2020;Vente;96;410000 ;LA SEYNE SUR MER;1;ALL;1316;DES MOINEAUX;83500;83;126;;BR;1446;;1;96;1;1;Maison;101;5;
09/01/2020;Vente;96;167000 ;SAINT-ETIENNE-DE-SAINT-GEOIRS;15;IMP;0077;LE COURLIS;38590;38;384;;F;1526;;2;96;1;1;Maison;95;4;
10/02/2020;Vente;96;355000 ;MARSEILLE 13EME;29;RUE;9220;DU TROUBADOUR;13013;13;213;885;A;307;;142;96;1;1;Maison;91;5;
29/04/2020;Vente;96;186000 ;LE MANS;10;RUE;2537;GUILLAUME APOLLINAIRE;72000;72;181;;BR;382;;39;96;1;1;Maison;92;5;
31/01/2020;Vente;96;165000 ;CAYENNE;9010;RES;A403;DE LA PLAGE;97300;973;2;;BK;402;;44;96;1;1;Maison;85;5;
20/05/2020;Vente;96;329700 ;REMIRE MONTJOLY;34;AV;0100;SAINT DOMINIQUE;97354;973;9;;AH;609;;2;96;1;1;Maison;105;4;
10/01/2020;Vente;96;285000 ;MARSEILLE 13EME;29;PARC;A947;DES VIEUX CYPRES;13013;13;213;880;A;23;;5180;96;1;1;Maison;93;6;
25/05/2020;Vente;96;261000 ;MONTIGNY LES CORMEILLES;15;RUE;0225;COLETTE;95370;95;424;;AS;124;;64;96;1;1;Maison;96;5;
26/05/2020;Vente;96;221000 ;ROMANS-SUR-ISERE;13;RUE;1800;LAMARTINE;26100;26;281;;BM;152;;67;96;1;1;Maison;93;4;
14/05/2020;Vente;96;191911 ;LA ROCHE DE GLUN;28;LOT;A054;HAMEAU DE LA ROCHE;26600;26;271;;ZH;651;;28;96;1;1;Maison;94;5;227
05/03/2020;Vente;96;375000 ;TOULON;156;CHE;0613;DE LA BARRE;83000;83;137;;BP;702;;2;96;1;1;Maison;95;4;
